,상품명_띄어쓰기_set,상품군,마더코드,상품코드
1795,패키지 썸머 종 레드 기능성 7 캠프 셔츠 여성,의류,100682,202031
1796,패키지 썸머 푸마 드로즈,속옷,100610,201887
1797,패키지 쎄 롱 2 종 레이스 원피스 자수 볼레로 라라 1,의류,100480,201456
1798,패키지 에어 CD 감탄 차 브라 스킨 19 크로커다일,속옷,100664,202003
1799,패키지 온 벨레즈 심 원피스 브라 리스 캡,속옷,100348,201089
1800,패키지 웜 4 윅 종 리복 남성 웨어 스피드,속옷,100834,202451
1801,패키지 웜 4 윅 종 웨어 리복 여성 스피드,속옷,100834,202454
1802,패키지 웜 레이 란쥬 카 시 쿠 미투니,속옷,100445,201368
1803,패키지 윅 라이트 에어리 리복 브라 숏츠 스피드,속옷,100836,202453
1804,패키지 융 내의 히트 융기 극세사 동 퍼 남성 모,속옷,100288,200921
1805,패키지 융 내의 히트 융기 극세사 동 퍼 여성 모,속옷,100288,200923
1806,패키지 종 3 차 드로즈 10 카파,속옷,100605,201847
1807,패키지 종 7 런닝 카파,속옷,100604,201849
1808,패키지 종 9 런닝 카파,속옷,100604,201851
1809,패키지 종 드로즈 10 카파,속옷,100604,201846
1810,패키지 종 라이트 7월 헤드 드로즈 10 파이로,속옷,100618,201917
1811,패키지 종 라이트 헤드 드로즈 10 파이로,속옷,100618,201915
1812,패키지 종 트렁크 7 카파,속옷,100604,201853
1813,패키지 종 트렁크 라이트 7월 8 헤드 파이로,속옷,100618,201920
1814,패키지 종 트렁크 라이트 8 헤드 파이로,속옷,100618,201918
1815,패키지 커버 풀 헤드 브라 리지 팬티,속옷,100619,201921
1816,패키지 코튼 리머 사이즈 슬 마이 저스트,속옷,100665,201998
1817,패키지 트렁크 NEW 푸마,속옷,100610,201865
1818,패키지 트렁크 썸머 푸마,속옷,100610,201888
1819,패키지 트렁크 퍼포먼스 프로스펙스 2020,속옷,100424,201333
1820,패키지 퍼포먼스 드로즈 프로스펙스 2020,속옷,100424,201331
1821,패키지 퍼포먼스 런닝 프로스펙스 2020,속옷,100424,201332
1822,패키지 푸마 100 종 5 일리 7 순면 데 차 언더셔츠,속옷,100599,201952
1823,패키지 푸마 2 100 종 일리 7 순면 데 차 언더셔츠,속옷,100599,201882
1824,패키지 푸마 기능성 티셔츠형 브라 DRYDELL 탑,속옷,100609,201859
1825,패키지 푸마 미 프레 들 드로즈 쉬,속옷,100610,201909
1826,패키지 푸마 세트 셀 브라 퓨징 드라이,속옷,100607,201879
1827,패키지 푸마 션 블랙 드로즈 에디,속옷,100610,201881
1828,패키지 푸마 션 심 블랙 드로즈 리스 에디,속옷,100610,201886
1829,패키지 푸마 션 트렁크 블랙 에디,속옷,100610,201907
1830,패키지 푸마 종 7 언더셔츠,속옷,100599,201889
1831,패키지 푸마 종 기능성 8 셀 드라이 더탑 언,속옷,100610,201948
1832,패키지 푸마 종 트렁크 8 셀 드라이 스트레치,속옷,100610,201949
1833,패키지 풍기 란쥬 렉스 인견 뷰티플,속옷,100776,202267
1834,패키지 풍기 렉스 브라 인견 뷰티플,속옷,100776,202271
1835,패키지 풍기 렉스 브라 인견 탑 뷰티플,속옷,100776,202269
1836,패키지 프레 종 뷰티 닉 코튼 10 맥시 오가 팬티 쉬,속옷,100442,201365
1837,패키지 핏 드레스 쉐이퍼 웜 오 떼 모,속옷,100307,200973
1838,패키지 핏 레이 쿨 프릴 브라,속옷,100193,200662
1839,패키지 핏 커버 풀 라이크라 차 브라 발레리 포트 컴 16,속옷,100078,200213
1840,패키지 핏 퍼펙트 레이 란쥬 프릴,속옷,100192,200658
1841,패키지 헤드 브라 액티브 탑,속옷,100617,201911
1842,팩 감자탕 8 통뼈,농수축,100114,200313
1843,팩 양평 해장국 8,농수축,100011,200015
1844,팩찜탕 귀 소 마리 귀한 체험 유 열의 한 8 포함 팩 The 세트 무료 1,농수축,100172,200586
1845,팬 콜 양면 IH 해피,주방,100519,201586
1846,팬츠 2 데님 종 와이드 NNF,의류,100456,201408
1847,팬츠 2 젠트웰 종 남성 스트레치,의류,100713,202083
1848,팬츠 4 종 코펜하겐 밴딩 코팅 럭스,의류,100343,201065
1849,팬츠 4 종 쿨 SS 여름 남성 19 팜스프링스,의류,100422,201327
1850,팬츠 4 종 쿨 SS 여성 여름 19 팜스프링스,의류,100422,201328
1851,팬츠 기모 종 3 남성 KSWISS 약,의류,100250,200838
1852,팬츠 기모 크리스티나 앤코 피치,의류,100459,201425
1853,팬츠 세미 코펜하겐 와이드 럭스,의류,100343,201064
1854,팬츠 스튜디오 4 종 밴딩 럭스,의류,100338,201053
1855,팬츠 아웃도어 종 3 남성 KSWISS,의류,100250,200837
1856,팬츠 아웃도어 종 3 여성 KSWISS,의류,100250,200851
1857,팬츠 양모 퀼팅 하운드 알렉스 패딩,의류,100043,200120
1858,팬츠 종 3 모 남성 KSWISS 기 약,의류,100250,200844
1859,팬츠 종 3 테일러 스텔라 포트 컴 스트레치,의류,100569,201669
1860,팬츠 종 3 텐셀 NNF,의류,100457,201410
1861,팬츠 종 3 패딩 남성 팜스프링스,의류,100423,201329
1862,팬츠 종 3 패딩 여성 팜스프링스,의류,100423,201330
1863,팬츠 종 스포츠 코몽트 3 남성,의류,100417,201321
1864,팬츠 종 엔셀라두스 3 밴딩,의류,100783,202293
1865,팬츠 크리스티나 종 앤코 3 밴딩 모 기,의류,100459,201413
1866,팰리스 롱 기모 베스트 웜 종 마담 3 세트,의류,100761,202216
1867,퍼머 셀프 10분 에이온 에이 뿌리,이미용,100681,202029
1868,퍼펙트 레이스 카 클린 쿠 브라 미투니 팬티,속옷,100780,202280
1869,퍼퓸 시트 건강 LG 드몽드 건조기 생활,생활용품,100329,201035
1870,페플 4 종 풀 니트 Fall 럼 19 소프트 오버 루즈 제이,의류,100093,200254
1871,편안한 4 코튼 The 브라 세트 팬티 크로커다일,속옷,100664,201999
1872,폭스 다운 롱패딩 보코 퍼구스,의류,100816,202421
1873,폭스 롱 다운 코트 덕 후드 퍼 헤스 레나 티지,의류,100269,200885
1874,폭스 베스트 대동 모피 FW 19,의류,100062,200152
1875,푸마 4 종 브라 세트 탑 웜셀 런닝형,속옷,100612,201895
1876,푸마 4 종 세트 8월 셀 브라 드라이 탑 런닝형,속옷,100612,201870
1877,푸마 4 종 세트 셀 브라 드라이 끈형 탑,속옷,100612,201868
1878,푸마 4 종 세트 셀 브라 드라이 탑 런닝형,속옷,100612,201869
1879,푸마 4 종 티셔츠형 브라 세트 탑 웜셀,속옷,100612,201896
1880,푸마 기능성 일리 데 주니어 홈웨어 세트 남아,속옷,100611,201866
1881,푸마 기모 종 3 치마 웜셀 레깅스,속옷,100613,201894
1882,푸마 뉴 종 9 런닝 드라이 셀라인,속옷,100610,201880
1883,푸마 세트 기능성 일리 데 주니어 홈웨어 여아,속옷,100611,201893
1884,푸마 종 3 치마 셀 드라이 레깅스,속옷,100613,201876
1885,푸마 종 3 퍼 치마 웜셀 레깅스,속옷,100613,201897
1886,푸마 종 9 코튼 더탑 언,속옷,100610,201906
1887,푸마 종 WARM CELL 3 원피스 브라 세트 탑 웜셀,속옷,100615,201900
1888,풀 IH 일 후라이팬 냄비 세트 하이브리드 실리만 시불,주방,100709,202078
1889,풀 일 시불라니 퍼니쿡 세트 그릴,주방,100096,200263
1890,풀코디 니트웨어 보코,의류,100815,202403
1891,풍년 무 이자 제 죽 꾸노 PN 조기,주방,100667,202007
1892,풍년 제 일 죽 꾸노 PN 조기 시불,주방,100667,202008
1893,퓨리 케어 AS DAW 일 181 공기청정기 LG 시불,가전,100153,200534
1894,퓨리 케어 AS DAW 일 공기청정기 LG 281 시불,가전,100153,200535
1895,프라다 듀엣 선글라스,잡화,100037,200078
1896,프라다 레터 카메라백 링,잡화,100037,200079
1897,프라다 미란다백,잡화,100037,200081
1898,프라다 비텔로 보스턴 피닉스,잡화,100037,200088
1899,프라다 비텔로 피닉스 모터백,잡화,100037,200086
1900,프라다 비텔로 피닉스 토트백,잡화,100040,200089
1901,프라다 사 스퀘어백 피아노,잡화,100037,200091
1902,프라다 숄더 버킷백,잡화,100037,200092
1903,프라다 숄더백 토트 피닉스,잡화,100037,200113
1904,프라다 지퍼 크로스백 더블,잡화,100037,200076
1905,프라다 카드 토트백 자,잡화,100040,200095
1906,프라다 테스 토 크로스백,잡화,100040,200104
1907,프라다 테스 토 호보백,잡화,100037,200109
1908,프라다 투 브릿지 선글라스,잡화,100037,200110
1909,프라다 투 웨이백,잡화,100040,200112
1910,프라이어 에어 하임 베스트,주방,100295,200956
1911,프런트 2 오 데 후크 떼 시즌 모 오브라,속옷,100305,200988
1912,프런트 프레 3 오 데 후크 떼 시즌 모 쉬 오브라,속옷,100305,200989
1913,프런트 프레 4 오 데 후크 떼 시즌 모 쉬 오브라,속옷,100305,200990
1914,프리미엄 선반 아이 올스텐 넥스 싱크,주방,100066,200157
1915,프리미엄 선반 아이 올스텐 일 넥스 싱크 시불,주방,100066,200160
1916,프리미엄 클린 샤워,이미용,100824,202426
1917,프리미엄형 올리고 가스 일 와이드 그릴 시불,주방,100097,200269
1918,프리미엄형 일 하이브리드 인덕션레인지 시불 쿠쿠,주방,100839,202477
1919,플라 크림 폴로 센 클럽 아이 기초 선크림 남성 세트 타 비버리힐스,이미용,100074,200201
1920,플렉시블 마르스 웨지 펌프스 시스,잡화,100161,200566
1921,피쿡 블렌더 프로 올인원,주방,100429,201342
1922,피쿡 에어 무 이자 프로 프라이어,주방,100427,201339
1923,피쿡 에어 프로 일 프라이어 시불,주방,100427,201340
1924,피쿡 에어 호일 L 프로 55 프라이어 종이 스퀘어,주방,100428,201341
1925,필터 무선 개 추가 청소기 바로바로 1,생활용품,100635,201946
1926,핏 마모트 5 종 하트 액티브 라인,의류,100407,201294
1927,핏 비비안 Fit 남영 브라 스킨 팬티 Dream,속옷,100696,202060
1928,하늘 용 미 황태 10 대리 내린,농수축,100844,202491
1929,하부 한 일 내추럴 바스 장형 샘 하이,가구,100502,201565
1930,하이서 란쥬 카 심 쿠 리스 미투니 팬티 포트,속옷,100445,202281
1931,한스 암 이중 대형 커튼 레이스 샤를 데코 막,침구,100120,200325
1932,한스 암 중형 이중 커튼 레이스 샤를 데코 막,침구,100120,200327
1933,한일 빨래 BW 삶통 700 자동,생활용품,100256,200870
1934,핸즈 무 직수입 이자 프랑스 세트 프라이팬 테팔 매직,주방,100028,200041
1935,핸즈 셰프 멀티 웨이 IH 프라이팬,주방,100580,201785
1936,핸즈 셰프 신 멀티 웨이 IH 프라이팬,주방,100580,201786
1937,핸즈 직수입 일 프랑스 세트 프라이팬 테팔 시불 매직,주방,100028,200042
1938,행주 싹 티슈 세균,주방,100294,200954
1939,헤라 순금 1125 루이띠에 g 반지,잡화,100788,202324
1940,헤라 순금 귀걸이 루이띠에 g 375,잡화,100788,202327
1941,헤라 순금 루이띠에 g 컬렉션 4125,잡화,100788,202329
1942,헤비 썸머 추얼 데님 종 라이트 쿨 3 남성,의류,100089,200240
1943,헤비 썸머 추얼 데님 종 라이트 쿨 3 여성,의류,100089,200244
1944,헤비 추얼 맥 코트 트렌치 남성,의류,100090,200243
1945,헤비 추얼 맥 코트 트렌치 여성,의류,100090,200247
1946,헤어 49800 컬러 프리지아 안단티노 베리 솝,이미용,100806,202371
1947,현대어 갈치 손질 찬,농수축,100523,201590
1948,호두 48 고 팩 아몬드 칼슘 검은 두유 콩,농수축,100046,200126
1949,홍어회 7 영산포 숙성 팩,농수축,100637,201955
1950,홍합 뉴질랜드 100 입 초록 환,건강기능,100220,200770
1951,확장 국내 풀 코일 밀도 카 김병지 매트 제작 고,생활용품,100025,200036
1952,확장 풀 일체형 카 김병지 손 매트 코일 거미,생활용품,100025,200037
1953,효재 광목 동백 침구 K 자수 세트 워싱 차렵,침구,100200,200672
1954,효재 광목 동백 침구 Q 자수 세트 워싱 차렵,침구,100200,200673
1955,효재 광목 동백 침구 SS 자수 세트 워싱 차렵,침구,100200,200674
1956,효재 광목 침구 자수 세트 워싱 싱글 슈퍼,침구,100200,200675
1957,효재 광목 침구 자수 세트 워싱 퀸,침구,100200,200676
1958,효재 광목 침구 자수 세트 워싱 킹,침구,100200,200677
1959,효재 화원 광목 침구 자수 세트 워싱 싱글 슈퍼,침구,100200,200679
1960,효재 화원 광목 침구 자수 세트 워싱 퀸,침구,100200,200681
1961,효재 화원 광목 침구 자수 세트 워싱 킹,침구,100200,200683
1962,휴대 11 용 밴드 단순 넥 생활 선풍기,생활용품,100842,202486
1963,휴대 공 퓨리 용 케어 청기 일 LG 미니 전자 시불,가전,100153,200558
1964,휴대 무 퓨리 용 케어 이자 공 청기 LG 미니 전자,가전,100153,200491
1965,휴대 용 밴드 단순 넥 생활 선풍기,생활용품,100842,202485
